,owner_sec,project_sec,sha_sec,sha-p_sec,main(sha)_sec,main(sha-p)_sec,main(diff)_sec,owner_reg,project_reg,sha_reg,sha-p_reg,main(sha)_reg,main(sha-p)_reg,main(diff)_reg,pattern,language
607,mantisbt,mantisbt,f017e817762b3348d8c36f17324f07a62393656f,8bf42a625ee0d2372810acbde33be7a7fcc2aa17,-79484.33985291689,-79482.71113278072,-1.628720136170159,mantisbt,mantisbt,0b3b459c7a0d0e92c99ea8e0798e9945ef4d05c7,8bf42a625ee0d2372810acbde33be7a7fcc2aa17,-82169.3311319467,-79482.71113278072,-2686.6199991659814,misc,php
608,cloudius-systems,osv,1b880d17faf273a3a49c121a3bf65c8c0617cd1b,7166013b2927cd9a0c6bf080db07e04d4823f01b,-788974.521074913,-788964.3723070342,-10.148767878767103,cloudius-systems,osv,53e4a592e89085ea1786cf785e92e4a799283986,7166013b2927cd9a0c6bf080db07e04d4823f01b,-830628.5647078364,-788964.3723070342,-41664.19240080216,ml,c
609,mantisbt,mantisbt,34de876c4d7ec870f4234675b5a2bed8e71f7450,f61a4ab229059f4a424609bc20757b7bd6c56f9b,-32263.685982859704,-32263.685982859704,0.0,mantisbt,mantisbt,f03ce5678c2ad3517525c95b56c2332229cfeaf9,f61a4ab229059f4a424609bc20757b7bd6c56f9b,-47751.64174851404,-32263.685982859704,-15487.955765654337,injec,php
611,slimphp,Slim,ae7c4815929af0baa0abdc6f81e0dc73f1ff785e,09545b50a6c1bfb10d1ab7bac60592b8a78a3e2f,1212.9398885424712,1211.1443337331266,1.795554809344594,slimphp,Slim,cb2b8e1861e49ce9e9d00d682976c648eb1cc53f,09545b50a6c1bfb10d1ab7bac60592b8a78a3e2f,930.5374135952768,1211.1443337331266,-280.6069201378498,injec,php
612,openssl,openssl,d0a4b7d1a2948fce38515b8d862f43e7ba0ebf74,1250f12613b61758675848f6600ebd914ccd7636,-1879881.6131482772,-1879837.9764621148,-43.63668616232462,openssl,openssl,ea750b59297a7be5ed23d9ae579a3d69b6491c2c,1250f12613b61758675848f6600ebd914ccd7636,-117522.15401784403,-1879837.9764621148,1762315.8224442708,dos,c
615,MPOS,php-mpos,e5c97201741671a45bae2334eec49739c7495f59,9ccb5e15bc2383c30e160b0fd3a71b84e6b14acb,-15520.810392202926,-15466.462148204524,-54.34824399840181,MPOS,php-mpos,3849454a2ea25771dc5769a47c3a6e8aef954beb,9ccb5e15bc2383c30e160b0fd3a71b84e6b14acb,-5855.352401298455,-15466.462148204524,9611.10974690607,csrf,php
616,forkcms,forkcms,995220182068518e89019a265d113518f6566407,4462ca5cb984294d3212e11a2aa8ae8adca094d3,-494.3594518488177,-494.3594518488177,0.0,forkcms,forkcms,7864f40075a3e4738cabc66c253b68db3407364e,4462ca5cb984294d3212e11a2aa8ae8adca094d3,-2393.4123957791708,-494.3594518488177,-1899.0529439303532,xss,php
617,php,php-src,08b72ac9f12890793bc67446e4999892607bbf7b,c374b80dda6e07f7dbc1e43a095c075beee6ca5f,-13184.852811502675,-13181.192307906373,-3.660503596302078,php,php-src,28011fd14f9101adcfa92209039be6b218df5195,c374b80dda6e07f7dbc1e43a095c075beee6ca5f,-17486.356028228925,-13181.192307906373,-4305.163720322553,rl,c
618,cocos2d,cocos2d-objc,a3002d3d416524c53da6534a819a41db8c952e9d,b98703fb827297dadcfdb423ca181b92217bd504,4187.106023426921,4191.798357037011,-4.692333610089918,cocos2d,cocos2d-objc,4332b6b0a2d433d91059f52dd5f022f564cde1f0,b98703fb827297dadcfdb423ca181b92217bd504,307.6379893048408,4191.798357037011,-3884.16036773217,ml,objc
621,schematics,schematics,a5706c9fda060341bf6ad15e82d3eb418dff06ae,126010dca719601837205348e1959723f1515a51,228.98536014958034,160.90488636936556,68.08047378021479,schematics,schematics,3f34e5a7ef47d73f42b1960de6232e34dd390da3,126010dca719601837205348e1959723f1515a51,16.29406282787526,160.90488636936556,-144.6108235414903,upapi,python
622,ci-bonfire,Bonfire,401cca69ee8b7e3a7c4111869dfb7426305448b8,66fdc596915721cf699448233e2eca756c59f4f6,547.0733811907567,547.0733811907567,0.0,ci-bonfire,Bonfire,c9fc269026a415a217fdb0102df875523a279ba1,66fdc596915721cf699448233e2eca756c59f4f6,-4090.9530458223294,547.0733811907567,-4638.0264270130865,smis,php
623,owncloud,core,d71c4db10aad0b1684087c745dcd10560351efb2,564b0358f91df832afdf3a0fd27eaa349508c964,-12260.116484222679,-12260.116484222679,0.0,owncloud,core,77ae2d6fc4527726c3f01206678f7c33768a0420,564b0358f91df832afdf3a0fd27eaa349508c964,28559.123853881156,-12260.116484222679,40819.24033810383,xss,php
624,josh,rails,bea9c9b4c0f9bb7356ea2058118fe40495432010,b31a7a6f1ec3c74f75b4cd12386b08295287418d,17547.219574103205,17547.219574103205,0.0,josh,rails,6f0b1ae04e2d4139563287140a81f553d9f46a7c,b31a7a6f1ec3c74f75b4cd12386b08295287418d,17164.30473064294,17547.219574103205,-382.9148434602648,xss,ruby
625,josh,rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,13967.578503629462,13970.214731575688,-2.636227946226427,josh,rails,4359bc6a7a6437899cca4ff7f719be8b29f0b6b3,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,17473.264579361785,13970.214731575688,3503.0498477860965,injec,ruby
626,openssl,openssl,1d2a18dc5a3b3363e17db5af8b6b0273856ac077,7ead0c89185c46378e3ed85c0012d083f4b3039b,-91448.86257601294,-91448.86257601294,0.0,openssl,openssl,df758a8569efe9e124baaa16aba4ac3fc35bbd9d,7ead0c89185c46378e3ed85c0012d083f4b3039b,-95219.60158098994,-91448.86257601294,-3770.739004977004,dos,c
627,cakephp,cakephp,e421b3bc8fe35747c42f9ab1e765acfcb13099d3,545f4d281141951565834c02745a4994c087e749,-1074.6235333837417,-1085.3983524943994,10.774819110657745,cakephp,cakephp,850edf47a0d0f019d204e80a76156686f11a2847,545f4d281141951565834c02745a4994c087e749,375.1255689911822,-1085.3983524943994,1460.5239214855817,csrf,php
628,cakephp,cakephp,69e5226fd2b3a9f6386527ef00159a03c53bbf0c,c4031bfd0a45420ef17a4a3eec45971c28e8e31f,21111.427900925948,21111.427900925948,0.0,cakephp,cakephp,7349342044a50c194c8427d2c7ef418d20e02631,c4031bfd0a45420ef17a4a3eec45971c28e8e31f,21182.489761730136,21111.427900925948,71.06186080418775,pathtrav,php
629,mantisbt,mantisbt,c154fafcabdc1226ec19985c9bb42331eadcd7ac,880db8239af02a76994eb923e12d59f247ea0591,-76894.28446207326,-76894.28446207326,0.0,mantisbt,mantisbt,5780543996dd959ca661cd9f31c09710a8c2ca6f,880db8239af02a76994eb923e12d59f247ea0591,-59506.134450196405,-76894.28446207326,17388.15001187686,xss,php
631,WordPress,WordPress,1aebecad96bf2e924f3d1970bbead03ee01eecd6,3b1ee8f5abd84cf5ac2ed3a04614db304a6fee91,-6886.691802808307,-6883.52379861733,-3.1680041909776264,WordPress,WordPress,fc932087d46b0e62b1235c13b50ed20b9bd1690e,3b1ee8f5abd84cf5ac2ed3a04614db304a6fee91,-10480.016492999337,-6883.52379861733,-3596.4926943820074,injec,php
632,josh,rails,4f002a1df3ee37349e278ba64ef29602ee637ac5,295806e11945a6fa052438a5ff8ef82cb262b977,17342.39817408315,17342.39817408315,0.0,josh,rails,3204bbf8798e3203faad59bf26c3a6b3cb3de4e6,295806e11945a6fa052438a5ff8ef82cb262b977,17394.439428719994,17342.39817408315,52.041254636842496,ucwkv,ruby
633,openssl,openssl,b8d243956296458d1782af0d6e7ecfe6deae038a,c31dbed70c0be1578276367a1ba420ac935d0c68,-111623.57287011587,-111623.57287011587,0.0,openssl,openssl,db22e5faa6f973397505d34b1ad962116ac7a9a2,c31dbed70c0be1578276367a1ba420ac935d0c68,-131940.14200739222,-111623.57287011587,-20316.569137276354,dos,c
634,gitbucket,gitbucket,a889ed7c46b2cc420aa104fac81ed603bba9b14d,8643bfeb374be233ed4b734bf082fe2db9499155,1882.0092480993412,1888.0939945674713,-6.084746468130106,gitbucket,gitbucket,599a8080540b7258936f95776987404dbf34fcb6,8643bfeb374be233ed4b734bf082fe2db9499155,2582.201647610787,1888.0939945674713,694.1076530433156,auth,scala
635,forkcms,forkcms,a9d22fb220777aa4890b2901f39e1c56b39b43ec,bc555f7f1857ebaa70b20405d54cc551e7942c11,13688.928160245827,13684.616758535818,4.311401710008795,forkcms,forkcms,9d92651e01080b6c7974e4ce38c644db6f71f2ec,bc555f7f1857ebaa70b20405d54cc551e7942c11,19106.67782485798,13684.616758535818,5422.061066322161,xss,php
636,spring-projects,spring-framework,d67fe1db8693eae899175caf2f936241c3cacf0f,5915b23e8a347de4488c1a2494cc3111f31431b4,-66828.09773257612,-67753.66988751176,925.5721549356385,spring-projects,spring-framework,28a966f544468d53ebff74015133e5cb91a6a06f,5915b23e8a347de4488c1a2494cc3111f31431b4,-270816.4054131087,-67753.66988751176,-203062.73552559695,rl,java
637,bmizerany,sinatra,ed98aed36f448f6521b404991aee41161c6756e2,01b1f4945e6e43aa670b7a68e6759fe1cb61b94a,-530.8323096917169,-527.4598870231306,-3.372422668586296,bmizerany,sinatra,e153415527c903191ae64cb5965fc33cb30b1a7a,01b1f4945e6e43aa670b7a68e6759fe1cb61b94a,700.1220850927635,-527.4598870231306,1227.5819721158941,pathtrav,ruby
638,phpmyadmin,phpmyadmin,0933619b6b2534b221817ea3f631cb984c258d6b,b628fcc8a908d0fecf391cf2cc161691255dbbe6,-85851.4356932444,-85845.97623378494,-5.459459459467325,phpmyadmin,phpmyadmin,1d9cc70be202edd384c10033b1a4241233aa4f61,b628fcc8a908d0fecf391cf2cc161691255dbbe6,-69263.93628169394,-85845.97623378494,16582.039952091,xss,php
639,curl,curl,acfa131c8cc94930064c23561892a83295aaffd3,793d0e27e1e752c961dd886dcd106c67f8bc8513,-16564.43287502583,-16560.16215294501,-4.270722080818814,curl,curl,c7fb556f26f4ba8e29c6d98eed23478d5ce2efe1,793d0e27e1e752c961dd886dcd106c67f8bc8513,-41908.018912679196,-16560.16215294501,-25347.856759734186,ml,c
640,joomla,joomla-cms,5bd36db89c25d352bd58371844804712a4d90519,e7b1362a897fc364d19f10c866bd7f8c563cbcda,-22418.73529970106,-22418.73529970106,0.0,joomla,joomla-cms,f3d3bd6deee36fc3da3752c8be655307317944a0,e7b1362a897fc364d19f10c866bd7f8c563cbcda,-20189.010264596647,-22418.73529970106,2229.725035104413,injec,php
641,realm,realm-cocoa,71c22186fa7ef3626a26201c134ef2cef8a53189,13c6bc97eb6161671fcb39fff109c7cbf4ee2e31,-1310.2243777008746,-1310.2243777008746,0.0,realm,realm-cocoa,7094b429026d876bfd96e9336c68cf64139e82da,13c6bc97eb6161671fcb39fff109c7cbf4ee2e31,-878.6729825284232,-1310.2243777008746,431.5513951724514,ml,objc++
642,owncloud,core,ec1596054f9c9da9aae958b02e441185bd1b9f79,98d0d48b54764162cfa9315e3c1f42915801d16f,17205.44033852246,17205.44033852246,0.0,owncloud,core,46af7db3e30fea722d2f7f65e7e56eea99e286a2,98d0d48b54764162cfa9315e3c1f42915801d16f,48743.0863310212,17205.44033852246,31537.64599249874,ucwkv,php
643,dlitz,pycrypto,a515b7a4a417e82c7822edb2afe63dd896f3db1e,447a6194285701b36a320fe5ba548859e88d4d05,1454.6182748265553,1454.0253520979763,0.5929227285789693,dlitz,pycrypto,dd3f0007c546ff3f9258719226cb065a30155b2c,447a6194285701b36a320fe5ba548859e88d4d05,4664.703720374246,1454.0253520979763,3210.6783682762693,misc,python
644,curl,curl,3454319c17d817a0eba289158493d4066d57cdbb,02c78ecf8134fc9961efd3563970672858d503fd,-16471.216439191354,-16471.515886135694,0.2994469443401613,curl,curl,e8baa332d70379efc88bc0c261d6d01905c3506e,02c78ecf8134fc9961efd3563970672858d503fd,-38456.51698937862,-16471.515886135694,-21985.00110324293,ml,c
645,Codiad,Codiad,dad3f56b0c5ccf02370fd4d9885b3ac4ace7504a,7b01d10681845cdf36e9b7641f91debe75c44eb2,3891.667746689136,4315.190577347511,-423.5228306583749,Codiad,Codiad,763114ac0eaeac1339c31a3355f93591d69042c7,7b01d10681845cdf36e9b7641f91debe75c44eb2,-31501.389489943933,4315.190577347511,-35816.58006729144,injec,php
647,MISP,MISP,0614db919e0cb0f463354aedb4bd20f1a8d4cf0b,62a3da46f2aeb728544665c51bb39172df2196bd,-43779.27829346984,-43782.7115119224,3.433218452562869,MISP,MISP,85e7f66ada595ca163cbd24634437c11decc9983,62a3da46f2aeb728544665c51bb39172df2196bd,-5132.51121058972,-43782.7115119224,38650.20030133268,smis,php
649,josh,rails,605aadb3cdba9f469e88c39c0cad7448d59a9f0c,fc042435a6f571684314d60e9605e3331b7435f9,7956.662530695255,7956.162530695255,0.5,josh,rails,36253916b0b788d6ded56669d37c96ed05c92c5c,fc042435a6f571684314d60e9605e3331b7435f9,13621.264800280378,7956.162530695255,5665.102269585123,iap,ruby
650,juozasg,catabuzz,dba311fbd1a0e8992e4034c16ccdd1b96c75ca9a,bb87bb93a26d8714fe95ab4dc5727d6715b5e380,354.07404307513497,360.4888629905854,-6.414819915450437,juozasg,catabuzz,72fc798753fc91c97d5651cbdc2fc08678929fdf,bb87bb93a26d8714fe95ab4dc5727d6715b5e380,246.93471506003857,360.4888629905854,-113.55414793054683,smis,ruby
651,josh,rails,fad83d8cbbbd0862a758a1c09c7dcc6f74a25d60,64249223ebb2b51814d8764c498b14a12d072b83,14686.733331836755,14689.003433160673,-2.270101323918425,josh,rails,3eb16cea7eeecaa8815baabc75dfec3cdad684c2,64249223ebb2b51814d8764c498b14a12d072b83,18429.673586987377,14689.003433160673,3740.6701538267043,ml,ruby
652,josh,rails,99e9faeda8f039d34e9eeab319e8adc13cb9bc86,d70d5219554b55b24586d559bd39d829317d523d,6036.783894653708,6036.400272835829,0.38362181787852023,josh,rails,851a4dce1597a94975dcf42c4b53a4b548e44ebb,d70d5219554b55b24586d559bd39d829317d523d,7853.626992860318,6036.400272835829,1817.2267200244887,injec,ruby
653,josh,rails,2d02199e1581db8dc84361803950b1697f493fc0,4965b1b96163aa7bbc5f14d237683a12300e0798,7902.350237549879,7952.843156870936,-50.49291932105643,josh,rails,3a6cf83b9a0d9481d9bfa87afea2155e524e0596,4965b1b96163aa7bbc5f14d237683a12300e0798,17230.478040474263,7952.843156870936,9277.634883603328,xss,ruby
654,josh,rails,39ca25f5c42470b4a446fa7688bce22767d82d79,1650bb3d56897cfef4c7e6b86a36eed4f1a41df5,17433.916971931892,17431.9780068673,1.9389650645935035,josh,rails,8c3e46c093023f9430c9772e81d58c9ee24de229,1650bb3d56897cfef4c7e6b86a36eed4f1a41df5,11821.991329317238,17431.9780068673,-5609.986677550061,csrf,ruby
655,openssl,openssl,61e72d761c945e128ca13599a98a187ac23650dd,870063c83db6514b0cb637b86cadbc9f5c2270a9,-1741437.2374387563,-1741288.0760288588,-149.16140989749692,openssl,openssl,32f803d88ec3df7f95dfbf840c271f7438ce3357,870063c83db6514b0cb637b86cadbc9f5c2270a9,-2284935.692228648,-1741288.0760288588,-543647.6161997891,misc,c
657,splitbrain,dokuwiki,d1ed0b61f4795d01c2d9675949d2aad4568bc0c7,894a80cc56d188b10cc78bb4c088bea731f991a2,-4459.296213773192,-4463.302612389385,4.00639861619311,splitbrain,dokuwiki,25ca5b173a87cd432ce8b4d1ba11ea190c37f866,894a80cc56d188b10cc78bb4c088bea731f991a2,-15511.480179760649,-4463.302612389385,-11048.177567371264,xss,php
659,DrMark,ultrasphinx,91c149cc24de8e42651f8b1e049ed1d656800b12,af5493aedeeb35ac3c12fa927c6d0817922b2089,63.86434574615887,45.8355594895571,18.02878625660177,DrMark,ultrasphinx,079206fa4dd2dd9c843ef9f05a87f3e9230e1f10,af5493aedeeb35ac3c12fa927c6d0817922b2089,317.87289084473827,45.8355594895571,272.03733135518115,smis,ruby
660,josh,rails,3ddd7f7ec9b156e4b7de4c23d448c2db98f30504,8ce57652b224c01d474ef20b27ea3c3838534467,12025.101902611925,12035.279380070893,-10.177477458968497,josh,rails,395d6b43b8857ba1e8bbeec941576b4740c400e4,8ce57652b224c01d474ef20b27ea3c3838534467,16820.924041904473,12035.279380070893,4785.644661833579,xss,ruby
661,php,php-src,87da8f58e2e6ff1ef2ac1ab68185c263ef023987,c1765d7ffe94fd3278449db7b910cfc9263db13e,-13378.59368482898,-12996.197308380933,-382.3963764480468,php,php-src,6b4b6b83410eca6cbac0beeac380d85789f4577e,c1765d7ffe94fd3278449db7b910cfc9263db13e,-92129.60344471381,-12996.197308380933,-79133.40613633288,misc,c
662,josh,rails,f92d6a07d0d01226fb80c82608d332843c01f2d6,44e6aa7e19928f401e8728ddc2f4d7f6e3d6e105,5842.321529254356,5842.1819589011275,0.13957035322891898,josh,rails,0168c7a394e1f9a0462a8fc442e3cc3b205bd6ae,44e6aa7e19928f401e8728ddc2f4d7f6e3d6e105,16944.48373261757,5842.1819589011275,11102.301773716441,ml,ruby
663,splitbrain,dokuwiki,f23f95941a400702f525923973f3612df6da82cb,6abea1c0be56a2cb5575c8921c3e6661ed565697,-21562.401168009656,-21562.08432048701,-0.31684752264482086,splitbrain,dokuwiki,3ad4c3cdc8d3bebaa2a9bc20d293c0af438f4923,6abea1c0be56a2cb5575c8921c3e6661ed565697,-2254.24698460777,-21562.08432048701,19307.83733587924,xss,php
664,josh,rails,8be6913990c30f63618173da722148892348dcc9,5dc2e3531babcbdc165884d1a47cbcd13455522d,16827.126065981316,16827.126065981316,0.0,josh,rails,4c66ab2b2181a2c1d7163c24ce8aec0dbb3bef7b,5dc2e3531babcbdc165884d1a47cbcd13455522d,18293.519249819416,16827.126065981316,1466.3931838380995,xss,ruby
665,php,php-src,0fb7618d6e74b4304d0512f5fe64770e3944dad6,a6bcfeccf773485657e8fd99f121a5810cfe2097,-85152.54717224321,-85152.79521295197,0.24804070875688922,php,php-src,cee97220285fd7b955a58617b3e0300ec104ed87,a6bcfeccf773485657e8fd99f121a5810cfe2097,-13297.86964972311,-85152.79521295197,71854.92556322886,iap,c
666,Pylons,pyramid,3a6cbcce80b5292082b2f4e2f920d2df127e2774,cefcf8732b9e17bcde5b2b16fdd9c5118caa3f83,-602.1984775344131,-584.6006832888551,-17.59779424555802,Pylons,pyramid,a3adaeb87ceb2e7ae55bd9e56fcb0accee7c3d85,cefcf8732b9e17bcde5b2b16fdd9c5118caa3f83,-184.5272063613932,-584.6006832888551,400.07347692746185,sha1,python
667,WordPress,WordPress,0438d27410272424a5943b5032efffd4a760aede,35be5138e9e989bba415e827e1e2f91c01d340e8,-175510.76974351794,-175438.87193231127,-71.89781120666885,WordPress,WordPress,061c5360313bc7ef063a6bdfdeee33060d4ae205,35be5138e9e989bba415e827e1e2f91c01d340e8,-88784.2007886586,-175438.87193231127,86654.67114365267,auth,php
668,cakephp,cakephp,fa86150d024f737d3b890396f6834cf1adbd92be,c46244d5cea0d069fce4a31746f19887861e110a,23036.902003571533,23000.44174107141,36.46026250012437,cakephp,cakephp,76d69fb0c72559a59dda40a04205b0e789244875,c46244d5cea0d069fce4a31746f19887861e110a,-3318.134320455051,23000.44174107141,-26318.57606152646,csrf,php
670,nextcloud,server,af6f5e8fad2584b5291a0ada8695d5a0a9952a13,dd03fdebec98cfbfb40e968904492e99dbdc4cb8,-226360.21528783112,-229844.0606472371,3483.8453594059683,nextcloud,server,3f44a28e28fee76e488c8f0f16cff4e527a8d578,dd03fdebec98cfbfb40e968904492e99dbdc4cb8,-11150.356089107452,-229844.0606472371,218693.70455812963,iap,php
671,curl,curl,d20def20462e7eed5cb8a078c9e09599307346d3,d2b36e466afd69b6e2b202aca21db3bd2e48b190,-49503.36563267054,-49503.88368109908,0.5180484285447164,curl,curl,3e16c3e73ee9391e228b04bb088d2643d28150d2,d2b36e466afd69b6e2b202aca21db3bd2e48b190,-41336.89436203017,-49503.88368109908,8166.989319068911,ml,c
672,forkcms,forkcms,acd6e0d9a3f8cb67da3cf5b8cc82c5f7afec1cfd,eb3aa4bce9bd1c81af70691a707f77fe2fcf7530,13684.616758535818,13684.616758535818,0.0,forkcms,forkcms,d103bc93f874816a12d830aeb2c4219b9e150c23,eb3aa4bce9bd1c81af70691a707f77fe2fcf7530,270.4010225703311,13684.616758535818,-13414.215735965487,ucwkv,others
673,php,php-src,0d1998e34ff487aab6451963d60697dd5b5b0115,2f0d084ab8228e1e5704a3fb66fb1c9cd6bd411e,-9951.164811056562,-9951.412851765319,0.24804070875688922,php,php-src,e03b0dea7d5298ff60bdf25af7f565f0e0c2a7a9,2f0d084ab8228e1e5704a3fb66fb1c9cd6bd411e,-6057.034984080746,-9951.412851765319,3894.377867684573,misc,c
674,josh,rails,4003a5bd76ece6d5273e00bf9f468fbdcf9ce1d6,4c34ad37b2e15731ecf22686fa98755ca0c4757e,18593.75772892766,18593.75772892766,0.0,josh,rails,c1e649a3ff09c2b72b5742886a646d0130e6670f,4c34ad37b2e15731ecf22686fa98755ca0c4757e,16575.25611956542,18593.75772892766,-2018.5016093622398,csrf,ruby
675,Graylog2,graylog2-server,6bd76c3e4e0609f7447ba6547a591a1d247dfe51,d30d9b7f9525ef9113ebe52aa8da5394f123d188,2533.2714532458403,2533.2714532458403,0.0,Graylog2,graylog2-server,a500031a835aa5be074b5497a9f5332601b49ea6,d30d9b7f9525ef9113ebe52aa8da5394f123d188,-1980.645519008805,2533.2714532458403,-4513.916972254645,ucwkv,ruby
676,joomla,joomla-cms,de79fbb8d15c30e2433a4303c7e93d3687980ccd,dfc894ae15316599f170587818b82febab3856bc,-26819.2870478121,-26819.2870478121,0.0,joomla,joomla-cms,21b3301339a87cd114d8d5889350f484ac94b58b,dfc894ae15316599f170587818b82febab3856bc,-902345.7954185616,-26819.2870478121,-875526.5083707494,injec,php
677,edx,edx-platform,f351b05031dfeda252518ea66f6e007884aa433d,9e8a24bfc0efc218da55ccbb3a92d9d95243cc45,18072.006852211813,18066.53247742853,5.474374783283565,edx,edx-platform,5f612c78196d591833e114a4ca6ad00532dc50e5,9e8a24bfc0efc218da55ccbb3a92d9d95243cc45,4257.270248141027,18066.53247742853,-13809.262229287502,injec,python
678,php,php-src,758af77e9d1c3c6e5aea365bc0d35c385278ad5a,afb6ca2566691a673b7e638ffd7e3181e21d80a3,-20527.5704834171,-20528.331850044022,0.7613666269207897,php,php-src,432e91f1121595e2dacd6f5ee6436b5f8c12dde6,afb6ca2566691a673b7e638ffd7e3181e21d80a3,-12938.860811742887,-20528.331850044022,7589.471038301135,misc,c
679,deeplearning4j,deeplearning4j,5b85fe3577ca13836183057a79e02f92ec9f8d3c,72b70da28e19c1571334e0fd23b2a58cd9441461,-2042.916577144615,-2043.19221292565,0.27563578103490727,deeplearning4j,deeplearning4j,9357ebf4267fc8ac5f7244babcf6a2d5a87ddfc3,72b70da28e19c1571334e0fd23b2a58cd9441461,-13613.934799147792,-2043.19221292565,-11570.742586222143,over,java
680,facebook,buck,f15ddd0857c06e22162acbf6dd09e2169e34c8be,0a1d56cb84380b3a3563402721cf2829f7e1d66d,26077.422966113045,25940.09102992802,137.33193618502628,facebook,buck,a79914b1759cc682b3870584873ab2ef4a79c48d,0a1d56cb84380b3a3563402721cf2829f7e1d66d,-2126228.2450670525,25940.09102992802,-2152168.3360969806,upapi,java
681,dlitz,pycrypto,4669b04c6f9e4cb895abd227dffc7f6718425a70,80252248ab1ac8599b946e026dd8895146977903,4685.403376849542,4675.480864679634,9.92251216990826,dlitz,pycrypto,99c294233d292882dbe6bfc3ce7a4375507c3daf,80252248ab1ac8599b946e026dd8895146977903,1419.6895314872834,4675.480864679634,-3255.79133319235,misc,python
682,josh,rails,33cb47ee488b2381d87f5bb36818cae5fa76c22e,1879c259b870938c42d5d52f63123bfa0b8c81c8,17498.070982968027,17498.070982968027,0.0,josh,rails,0ee7331c35994e543df396548c5b455c00c96cb7,1879c259b870938c42d5d52f63123bfa0b8c81c8,17249.77013856094,17498.070982968027,-248.30084440708742,dos,ruby
683,josh,rails,68e4442ec720ca6730959681951f5862f97b5772,c5bdf6c5aee61848bee67b307287e2f28ddca173,16448.80789218887,16448.80789218887,0.0,josh,rails,673daeabca18a3d96171c86bcdd03fd3d0091a73,c5bdf6c5aee61848bee67b307287e2f28ddca173,7845.819250093369,16448.80789218887,-8602.9886420955,ml,ruby
684,Pylons,pyramid,b809c72a6fc6d286373dea1fcfe6f674efea24a5,4517ec56047d5f33e0b190b69be2be1029612c05,-484.27354061741045,-484.27354061741045,0.0,Pylons,pyramid,afbc5d57ddd848b7f2e8c8190afc2109c7563496,4517ec56047d5f33e0b190b69be2be1029612c05,-2263.103909954184,-484.27354061741045,-1778.8303693367736,misc,python
685,php,php-src,e41f600365fe9f27727a62a850a4d55416ae856f,c22da81b71abe8c41a94fdea4e95a2bca8ec926d,-4799254.946656593,-4774269.70811725,-24985.23853934277,php,php-src,633c328cdfef7449cbbe99aa0ab47cc022cfeeb1,c22da81b71abe8c41a94fdea4e95a2bca8ec926d,-9747.354211992239,-4774269.70811725,4764522.353905258,misc,c
